finn_kode,tittel,pris,storrelse_kvm,pris_per_kvm,boligtype,kommune,lenke
449688219,HØIENDAL - Pen andelsleilighet i tredje etasje. 2 soverom. Nyere bad og kjøkken. Stor balkong. Sentralt og marka som nærmeste nabo.,2750000.0,68.0,40441.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449688219
449630738,"Trivelig enebolig med ettertraktet beliggenhet. Fine, nylig oppgraderte rom. Frodig hage med solrike uteplasser.",5290000.0,143.0,36993.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449630738
449752259,Kilevoldbuen - Lettstelt 3-roms på bakkeplan | Endeleilighet med privat hage | Gulvvarme | Garasjeplass | Rolig og etablert område,2300000.0,67.0,34328.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449752259
449359120,"Vikane - Praktfull enebolig på utsikthøyde nær Hankøsundet. Solrike uteplasser. Store rom med høy standard, og 3-roms utleiedel.",8500000.0,267.0,31835.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449359120
445927350,Hjørnerød - Velholdt og oppgradert 2-roms med god planløsning. Vestvendt og solfylt balkong med fin utsikt. P-plass rett utenfor.,2350000.0,45.0,52222.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=445927350
403293415,"Rolvsøy - Elegant og eksklusiv toppleilighet med 78 kvm terrasse, to garasjeplasser og 17 kvm sportsbod - Rolvsøy",8500000.0,102.0,83333.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=403293415
440199071,"Grønlifjellet / Fredrikstad S - Oppusset enebolig, sentrumsnært beliggende",3490000.0,90.0,38778.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=440199071
444054198,Hyggelig enebolig i Trondalen/Gressvik inntil friområdet | Nytt bad 2025 og oppgradert kjøkken | 3 soverom,3900000.0,121.0,32231.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=444054198
449322762,#Bruket brygge | Moderne leilighet i første rekke med vid elveutsikt | Romslig terrasse | Parkeringsplass i p-kjeller,7200000.0,90.0,80000.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449322762
437601252,"FREDRIKSTAD / Holmen - Oppgradert enebolig på Holmen,600 meter fra bryggeprominaden, leieinntekter, bil lader, mange oppdateringer",3490000.0,100.0,34900.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=437601252
449498600,"Mineberget - Stor 2-roms leilighet med trappefri adkomst | Romslig, vestvendt terrasse | Gangavstand til alt!",2250000.0,78.0,28846.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449498600
434906935,Hel tomannsbolig med 2 garasjer | Gangavstand til togstasjon og Fredrikstad sentrum,3450000.0,210.0,16429.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=434906935
449545666,"St.Hansfjellet - Velholdt og pent rekkehus over to plan med flott utsikt | Flere fine uteplasser | Garasjeplass | Gåavstand til ""alt""!",3650000.0,116.0,31466.0,Rekkehus,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449545666
449537182,Lisleby - Pen 3-roms selveierleilighet i etablert og rolig boligområde - Solrik balkong,2690000.0,65.0,41385.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449537182
445934596,Lisleby Syd - Trivelig ute og stilfullt inne. Rekkehus på Lislebyfjellet med utsikt helt til Sarpsborg i familievennlig område.,3590000.0,89.0,40337.0,Rekkehus,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=445934596
435537027,"SORGENFRI - Lys, tiltalende og påkostet 4-roms selveier med to balkonger - Moderne bygg fra 2017 - Heis - Parkering m/ elbillader",5600000.0,109.0,51376.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=435537027
449507181,"Enebolig over to plan med flere tilleggsbygg - kort vei til skole, butikker, kollektiv og Fredrikstadmarka",3200000.0,158.0,20253.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449507181
397246354,"Kringsjå - Delikat og moderne leilighet pusset opp fra 2019 | 16 m2 overbygget, vestvendt balkong | Perfekt førstegangskjøp!",2600000.0,52.0,50000.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=397246354
425646437,Lundheim - Påkostet med moderne og tidsriktige overflater | Oppvarming og V.vann inkl. | Garasje med el-lader | Vestvendt balkong,2950000.0,56.0,52679.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=425646437
408642278,"Cicignon - Romslig, klassisk selveierleilighet med stor takhøyde og balkong med kveldssol! 2 min. gange til toget.",3490000.0,72.0,48472.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=408642278
448376355,Begby - Pen og oppusset enebolig i et familievennlig strøk på Begby | Flott hage og flere solrike uteplasser | Dobbel garasje,6190000.0,184.0,33641.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448376355
448330659,Cicignon - Delikat 2-roms leilighet ved Domkirkeparken. 3.etasje av flott sveitserbygård. God standard og mulighet for parkering.,2900000.0,32.0,90625.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448330659
449123929,Innbydende og oppgradert endeleilighet med uteplass | Trappfri adkomst | Nærhet til marka | Garasje,3200000.0,71.0,45070.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449123929
449103901,Christianslund - Oppgradert og stilren 3-roms selveierleilighet med sentrumsnær beliggenhet | Balkong | Lave felleskost.,2750000.0,65.0,42308.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449103901
405798968,"Trosvik Torv - Sentrumsbolig med solfylt bakgårdshage. Store, praktiske rom og nyoppusset kjeller med god høyde. Mulighet for flere sov",5300000.0,245.0,21633.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=405798968
449166647,HØIENDAL - Oppgradert ende rekkehus over to plan | Nytt kjøkken (2024) | Balansert ventilasjon | Varmepumpe (2025) | 2 terrasser,2700000.0,104.0,25962.0,Rekkehus,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449166647
445747679,"Fredrikstad / Sentrum - Velholdt 3- roms leilighet med garasje, heis og innglasset balkong",4500000.0,92.0,48913.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=445747679
444052564,Drømmen om egen enebolig i byen - koselig bolig med sjel og gangavstand til sentrum,2750000.0,46.0,59783.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=444052564
437766134,"Sjekk denne! Delikat & sjarmerende leilighet i ""villa"" på attraktive Gamle Stadion!",2890000.0,88.0,32841.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=437766134
422895153,"Fresh og nyere 2-roms med solrik balkong, garasje og høy standard | Velkommen til Bratliparken",3950000.0,40.0,98750.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=422895153
449041295,Bruket Brygge - Lys og innbydende 4-roms selveier | Trappefri adkomst | Vannbåren varme | Garasjeplass | Umiddelbar nærhet til byferga.,5190000.0,74.0,70135.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=449041295
421622304,Torp: Innholdsrik enebolig med romslige soverom / 2 bad - Integrert garasje og vinterhage - Populært og barnevennlig,4300000.0,157.0,27389.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=421622304
448719397,SELLEBAKK - Oppusset og pen 3-roms selveierleilighet på Sellebakk | Lave felleskostnader | Nytt bad (2020) | Nye vinduer (2023),2590000.0,67.0,38657.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448719397
448680426,4-roms med god standard i veldrevet sameie med flotte fellesområder. Nærhet til sentrum og turområder. Solrik balkong.,4900000.0,119.0,41176.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448680426
447378883,Seiersten/Holmen - Klassisk enebolig fra 1890 | Pusset opp i 2018 | Tilbaketrukket og sentrumsnært | Hybel | 3 soverom og 2 bad!,5350000.0,117.0,45726.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=447378883
401122453,Sellebakk - Enebolig med 2 separate boenheter - Rolig boområde - Skjermet uteplass,3500000.0,74.0,47297.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=401122453
448639585,Moderne og familievennlig enebolig på flott utsiktstomt innerst i blindvei - med garasje og elbillader,5300000.0,147.0,36054.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448639585
432178602,"Nyere oppført, stilren og moderne familiebolig med høy standard. Store solrike terrasser. Integrert garasje. Elbillader",8200000.0,224.0,36607.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=432178602
434399410,Slevik - Enebolig fra 1957 på stor naturtomt med 2 bruksnumre på til sammen 3.083 kvm. Spennende potensial. Moderniseringsbehov.,4990000.0,148.0,33716.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=434399410
448051749,"Trosvik - Praktisk enebolig med 3soverom, kontor og 2 moderne bad. Full kjeller og stort råloft. Solrik hjørnetomt med masse tumle",4750000.0,276.0,17210.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448051749
448554934,"Langgårdslia / Slevik - Stilfull enebolig fra 2022 med høy standard og opp til 8 meter takhøyde! Dobbelgarasje, treningsrom m.m",11500000.0,185.0,62162.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448554934
448309505,Wilbergjordet - Lys og velholdt 3-roms leilighet i 2.etg. | Heis | Balkong | Garasjeplass | Gangavstand til dagligvare og sentrum,3950000.0,80.0,49375.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448309505
448700254,Cicignon - Lys & pen selveierleilighet i 2.etg nederst på Cicignon | Oppvarming inkl. | Steinkast til tog og gratis byferge |,3050000.0,51.0,59804.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448700254
402126171,"Ambjørnrød / Fredrikstad - En barnefamilies drøm - Enebolig med fire soverom, fire stuer, to bad, eget vaskerom - garasje og carport.",7690000.0,249.0,30884.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=402126171
351276555,"Trondalen - Nyere, romslig og lekker enebolig på luftig hjørnetomt med utsikt, uteplasser og carport",8450000.0,161.0,52484.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=351276555
439383717,Ny 3-roms hjørneleilighet med god standard og to solrike balkonger mot vest og syd. Parkeringsmulighet! Gressvik Torg,6350000.0,75.0,84667.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=439383717
317442913,"Cicignon - Stor, gjennomgående 3-roms i 3. etasje med 2 balkonger og utsyn. Over 2,6 m. innvendig høyde. Få meter til toget.",3300000.0,98.0,33673.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=317442913
448251215,Bruket Brygge - Attraktiv topp-/endeleilighet fra 2020 med høy himling og hems. Elveutsikt og solfylt balkong. 2 garasjeplasser. Heis.,6950000.0,95.0,73158.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448251215
448234180,"Begby - Skap eneboligdrømmen på Begby | Fantastisk utsikt | 2 plan | Garasje| Populært, familievennlig område",3500000.0,140.0,25000.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448234180
435563399,Fjeldberg - Hel horisontal tomannsbolig | Renovert i 2024/25 | Sentrumsnær beliggenhet | El-bil lader,4200000.0,145.0,28966.0,Tomannsbolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=435563399
432078821,"BJØRNDALEN - Innholdsrik enebolig med utleiedel | Barnevennlig og rolig beliggenhet | Stor, solrik uteplass | Carport | Sentrumsnært",8500000.0,262.0,32443.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=432078821
448352245,"Rød/Gressvik - Høytliggende rekkehus med solfylte utearealer. Egen garasje + parkering rett utenfor. Rolige, barnevennlige omgivelser.",3400000.0,92.0,36957.0,Rekkehus,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448352245
415046700,"Rådalslia - Moderne, smart og effektiv 3-roms fra 2023. Flott utsikt til marka! Veranda x2; sol store deler av dagen. Garasjeplass.",4250000.0,71.0,59859.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=415046700
448390536,Lisleby - Innholdsrik enebolig - Passer fint en familie - Rolig område - Terrasser!,4450000.0,159.0,27987.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448390536
432005612,"Gamlebyen - Salamandergården - en livsstil med på kjøpet. Sjelden bygård i Gamlebyen med bakgårdshage, parkering og lekre detaljer.",11700000.0,295.0,39661.0,Tomannsbolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=432005612
412375354,Klassisk villa med solrik hage og uteplasser - Dobbelgarasje - sentral og barnevennlig beliggenhet ved Gamlebyen.,12500000.0,309.0,40453.0,Tomannsbolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=412375354
432071460,Moderne og stor endeleilighet i 3.etg. Høy standard og nydelig elveutsikt fra vestvendt balkong!,7500000.0,120.0,62500.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=432071460
448021802,2-roms leilighet med historie fra 1904 og moderne standard fra 2021. Full av egenart. Bakgårdsidyll på skjermet platting,2600000.0,39.0,66667.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448021802
448102505,Cicignon - Tiltalende 2-roms selveierleilighet på Cicignon | Sentral beliggenhet | Fjernvarme | Hems | Bod |,2150000.0,28.0,76786.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448102505
445253714,"Rød/Gressvik - Høytliggende og usjenert enebolig i kjede med nydelig, vestvendt utsikt - Solrike uteplasser - Carport - Barnevennlig!",5750000.0,129.0,44574.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=445253714
425078317,Kjølstad - Delikat og innbydende 2-roms | Endeleilighet | Vestvendt balkong | Varmtvann inkl.,2200000.0,50.0,44000.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=425078317
448218879,Leie Nord / Lisleby - Familievennlig halvpart av tomannsbolig m/ 3 soverom | Flere uteplasser og carport | Kjeller med vaskerom og boder,3050000.0,125.0,24400.0,Tomannsbolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=448218879
431397533,FREDRIKSTAD / Falchåsen - Enderekkehus på ett plan | Parkering med elbillader | Pris justert,3490000.0,86.0,40581.0,Rekkehus,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=431397533
431019346,"Sellebakk - Innholdsrik familiebolig med nydelig hage - fire soverom, store solrike uteplasser, garasje, sentralt beliggende",4800000.0,138.0,34783.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=431019346
447530584,Innholdsrik 4-roms andelsleilighet | Bad fra 2019 | Innglasset balkong | V.v og fyring inkl | Attraktivt område |,2400000.0,91.0,26374.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=447530584
435374876,Gudeberg - Lekker 3-roms andelsleilighet med moderne kjøkken og delikat bad. Fast parkering med ladeboks. Sentrumsnære omgivelser.,2650000.0,65.0,40769.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=435374876
428610419,"Lekker 3-roms selveierleilighet ved Bratliparken, heis og garasjeplass i kjeller, nær byen og marka",4990000.0,70.0,71286.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=428610419
397797665,"Cicignon - Smakfullt modernisert leilighet i funkisblokk, i et av byens flotteste nabolag med stor terrasse og flott utsikt.",7950000.0,114.0,69737.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=397797665
447437412,Trosvik - Innbydende og lekker 3-roms andelsleilighet - Garasjeplass m/ el-billader - Østvendt balkong - Sentral beliggenhet!,2800000.0,63.0,44444.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=447437412
430627013,"CICIGNON/SENTRUM - Stor og velholdt leilighet i klassisk bygård. Balkong m. gode solforhold og flott utsikt. Rolig, men sentral beliggenhet",4590000.0,119.0,38571.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=430627013
402971444,"Ny pris! Torp - Koselig 2-roms leilighet i 1.etg | Vestvendt, overbygget terrasse på 13 m2 | Rolig og barnevennlig område",1890000.0,52.0,36346.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=402971444
447304658,Torsnes - Moderne og påkostet enebolig i barnevennlig område - solrike uteplasser og god planløsning. Dobbelgarasje,6500000.0,176.0,36932.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=447304658
415367901,"Haugsten - Lys og pen 2-roms toppleilighet, fin utsikt, solrik veranda, varmt vann og oppvarming inkl fellesutgifter",2090000.0,58.0,36034.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=415367901
415472918,Vertikaldelt funkisbolig fra 2019 med moderne uttrykk og familievennlige løsninger! Garasje. Beliggende i blindvei.,5390000.0,132.0,40833.0,Tomannsbolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=415472918
418790968,"Sellebak - Klassisk & sjarmerende enebolig o/ 2 plan | 3 soverom | Solrik, usjenert tomt og veranda | Hagestue + Garasje i bakgård*",3990000.0,176.0,22670.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=418790968
429963836,"Moderne 3-roms med stor terrasse, garasje m/lader - barnehage og marka like ved.",4200000.0,69.0,60870.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=429963836
447248735,BEGBYÅSEN - Lys og luftig 3-roms hjørneleilighet | 1.etg med utgang til platting og friområde | Gode solforhold | P-plass i garasje.,2190000.0,68.0,32206.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=447248735
447367725,GRESSVIK / Ålestranda - Sentralt og romslig 3-roms leilighet med alt på et plan. Flott førstegangs leilighet for ungdom mellom 18 - 35,965284.0,59.0,16361.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=447367725
422565125,Prestelandet - Lys og pen endeleilighet i 3.etg | Utvidet bad og kjøkken | Innglasset balkong | Populært område,2600000.0,78.0,33333.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=422565125
446044815,"Hel, horisontaldelt tomannsbolig med stor hage - sentralt ved Sellebakk Torg & fergeleiet. Leid ut for 26.000,-mnd.",4200000.0,170.0,24706.0,Tomannsbolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=446044815
431846192,Fredrikstad / Sentrum - Leilighet med fin utsikt til elven og overbygget balkong med kveldssol - Fredrikstad sentrum,3790000.0,53.0,71509.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=431846192
413437006,Pen enebolig med karakter og flotte uteplasser - gangavstand til sentrum og alt Fredrikstad har å by på,4950000.0,139.0,35612.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=413437006
358215477,Hassingen - Lys og moderne selveierleilighet med sentral beliggenhet med solrik balkong - carport - Fyring inkl. i felleskostn.,2490000.0,55.0,45273.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=358215477
447079795,Viker - Enebolig nær sjøen | Delvis innredet kjeller | Familievennlig | Store uteplasser og dobbelgarasje fra 2010 |,4200000.0,181.0,23204.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=447079795
447058481,Ørebekk/Gressvik - Stor og innholdsrik enebolig med to store garasjer - Ørebekk/Gressvik,5950000.0,233.0,25536.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=447058481
432442345,Ny vertikaldelt tomannsbolig med høy standard og god komfort! Innholdsrikt hjem med gode solforhold på Slevik. Garasje.,5950000.0,103.0,57767.0,Tomannsbolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=432442345
446926491,Cicignon/Sentrum - Rolig & sentral 2-roms | P-plass i parkeringsanlegg & solrik markterrasse | Cicignon,3250000.0,49.0,66327.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=446926491
439128809,Gudeberg - Gjennomgående 2(3) roms endeleilighet | Nytt bad i 2023 | V.vann og fyring inkl. | Innglasset balkong,2090000.0,62.0,33710.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=439128809
416036440,Åsebråten - Et nyoppusset og gjennomført hjem med stilrent interiør. Beliggenhet nær marka og med kort vei til sentrum.,5290000.0,161.0,32857.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=416036440
381251353,"Trosvik - Innholdsrik og oppgradert enebolig m/flott utsikt  | 4 sov , 2 bad  | Garasje, romslig gårdsplass. Gangavst. til sentrum",5990000.0,155.0,38645.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=381251353
420028686,Sentrum - Flott 2-roms med balkong | Nytt i 2020 | Attraktiv beliggenhet i sentrum | Lave felleskostnader | Gode utleiemuligheter,2750000.0,43.0,63953.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=420028686
446643887,Ny og fin 3-romsleilighet i Fagerlia med parkeringsplass og god komfort. Lav dok.avgift.,5900000.0,86.0,68605.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=446643887
425792595,Lys og moderne leilighet i sentrum - fleksibel planløsning og fine uteområder. Gangavstand til alt du trenger.,1600000.0,32.0,50000.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=425792595
446135124,Velholdt enebolig med stort potensial og attraktiv beliggenhet - integrert garasje.,4850000.0,125.0,38800.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=446135124
435586700,"Falchåsen - Påkostet moderne funkisbolig med åpen, solrik tomt. Deilige uteplasser med strålende utsikt i flere himmelretninger.",13800000.0,242.0,57025.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=435586700
424339277,"Trara - Stilig lys selveier over to plan ved Bratliparken - 3 soverom, 2 bad og 2 sydvendte balkonger med utsikt - Garasje",5350000.0,110.0,48636.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=424339277
439544462,Innflytningsklar og nyoppført leilighet på Gressvik Torg med stor solrik balkong og høy standard. Lav dok.avgift!,3390000.0,37.0,91622.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=439544462
438850028,Rolvsøy - Lettstelt 3-roms i rolige omgivelser på Rolvsøy | Innglasset balkong | Nyere bad | 2 soverom | 4. etasje,2350000.0,78.0,30128.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=438850028
426713564,Kjølstad - 2-roms topp- og endeleilighet | Vestvendt balkong på 7 m2. | Varmtvann inkl. | Gode kollektivmuligheter i området,2100000.0,52.0,40385.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=426713564
423206193,Familievennlig enebolig på ett plan med praktisk planløsning og carport | Stor hage og attraktiv beliggenhet på Begby,4300000.0,114.0,37719.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=423206193
408923414,Innholdsrik og stor leilighet tett på Gressvikmarka. Flere rom nyoppusset. Nytt kjøkken i 2023. Tilliggende garasje.,3690000.0,159.0,23208.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=408923414
446224631,"Oldenborg / Byens marker - Familievennlig del av moderne tomannsbolig fra 2019. Landlige omgivelser, rett ved marka og i praktisk nærhet av byen.",4300000.0,88.0,48864.0,Tomannsbolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=446224631
429964053,Manstad - Moderne og innbydende familiebolig over to plan m/godkjent utleiedel -Godkjent dobbelgarasje -Bo barnevennlig & sjønært!,8450000.0,265.0,31887.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=429964053
395275127,"Rolvsøy - Oppgradert leilighet - Romslig stue, eksklusivt kjøkken, to balkonger, to garasjer og moderne bad",4500000.0,147.0,30612.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=395275127
434861494,Lys og romslig 3-roms selveierleilighet | Nye vinduer i 2025 | Sentral beliggenhet på Torp | Parkering medfølger,2400000.0,60.0,40000.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=434861494
428280939,Tomannsbolig - Modernisert - Takterrasse - Parkering,3990000.0,76.0,52500.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=428280939
404595905,"Falchåsen syd / Fredrikstad - 3- roms gjennomgående selveierleilighet, gode solforhold, heis, garasjeplass i garasjeanlegg - Wilbergjordet",2850000.0,64.0,44531.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=404595905
424256846,Romslig og pen 2-roms andelsleilighet | Sentral og fredelig beliggenhet i Fredrikstad sentrum | Heis | Garasjeplass,2800000.0,74.0,37838.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=424256846
431029860,Gressvik / Fredrikstad - Totalrenovert 3-roms leilighet i attraktivt område på Gressvik | Sydvendt balkong & Garasje,3550000.0,74.0,47973.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=431029860
431357825,"Herskapelig og særdeles flott villa, fritt beliggende på stor og nydelig hage. Solrikt. Bergvarme. Vinkjeller",9900000.0,368.0,26902.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=431357825
306918167,Christianslund - Eldre sjarmerende byvilla med hage og sentral beliggenhet,3990000.0,139.0,28705.0,Enebolig,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=306918167
428941853,"Begby - Nyere strøken leilighet i 2. etg med solrik veranda, screens, peisovn, carport med el-lader. Svært attraktiv beliggenhet",3600000.0,80.0,45000.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=428941853
433244038,Kringsjå/Bratthammeren - Oppusset og innflyttingsklar 2-roms leilighet | Balkong m. utsikt | Gangavstand til sentrum | Varmtvann inkl.,2750000.0,56.0,49107.0,Leilighet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=433244038
159952751,"Manstad - Hoveddel av kvalitetshus m/deleie-løsning, solrik utsiktstomt, nærhet til skole, natur og sjø",5190000.0,143.0,36294.0,Annet,Fredrikstad,https://www.finn.no/realestate/homes/ad.html?finnkode=159952751
